"customer_id","first_name","last_name","email","phone_number","city","signup_source","created_at"
CUST_0011229,Jules,Martinez,jules.martinez@student.edu,N/A,Queens,Web,2025-03-21 20:12:57.000
CUST_0011230,Reese,Phillips,REese.PHILLIps@sTuDEnt.EDu,"718-673-7991",Queens ,referral,2025-06-28 16:47:00.000
CUST_0011231,Emery,Perez,emery.perez@student.edu,"332-703-8102", Bronx,Referral,2025-04-24 11:05:43.000
CUST_0011232,Chris,Carter,chrIs.cArTEr@examPle.coM,"332-917-6678",BROOKLYN,Referral,2024-10-20 05:51:30.000
CUST_0011233,Phoenix,Anderson,morgan.lee@student.edu,"646-583-7670",BROOKLYN,Web,2025-03-18 05:53:27.000
CUST_0011234,Sam,Nguyen,sam.nguyen@example.com,"646-773-4543",brooklyn,Email,2024-11-17 13:53:56.000
CUST_0011235,Casey,Wright,casey.wright@example.com,"718-385-7140", Bronx,Email,2024-10-02 23:05:40.000
CUST_0011236,Kendall,Scott,kendall.scott@example.com,"718-462-9767",brooklyn,Email,2024-07-23 09:58:40.000
CUST_0011237,Remy,Walker,remy.walker@student.edu,"332-304-4453",STATEN ISLAND,Mobile App,2025-07-18 09:35:50.000
CUST_0011238,Micah,Carter,micah.carter@student.edu,"917-274-7996",QUEENS,In-Store QR,2025-01-06 23:21:38.000
CUST_0011239,Phoenix,Perez,phoenix.perez@mail.com,,staten island,Partner,2024-12-29 00:27:46.000
CUST_0011240,Remy,Green,remy.green@student.edu,"347-874-6923",Qns, Web,2024-11-21 14:10:55.000
CUST_0011241,Jordan,Thomas,jordan.thomas@mail.com,"646-728-5026", Bronx,Mobile App,2025-08-29 00:01:41.000
CUST_0011242,River,Clark,river.clark@mail.com,"917-955-8642",NYC,Mobile App,2024-07-18 19:19:00.000
CUST_0011243,Reese,Chen,reese.chen@mail.com,"718-899-1949",bronx,Web,2024-12-12 04:25:03.000
CUST_0011244,Morgan,Kim,morgan.kim@student.edu,"212-744-2967",bronx,Referral,2025-07-08 21:43:45.000
CUST_0011245,Micah,Baker,micah.baker@demo.org,"347-872-8444",Bklyn,Referral,2025-01-17 16:16:16.000
CUST_0011246,Chris,Baker,chris.baker@student.edu,"718-879-4816",MANHATTAN,Partner,2025-01-12 02:58:28.000
CUST_0011247,Jordan,Brown,jordan.brown@mail.com,"212-729-8481",manhattan,Mobile App,2025-04-06 16:03:58.000
CUST_0011248,Peyton,Gonzalez,peyton.gonzalez@example.com,"212-457-4187",Brooklyn ,Mobile App,2024-06-19 02:06:28.000
CUST_0011249,Quinn,Rodriguez,quinn.rodriguez@example.com,"212-814-5263",QUEENS,Web,2024-11-19 03:57:38.000
CUST_0011250,River,Smith,river.smith@example.com,"332-977-4929",STATEN ISLAND,Email,2025-06-01 14:44:58.000
CUST_0011251,Skyler,Nguyen,skyler.nguyen@demo.org,"347-700-5543",Queens ,Partner,2024-09-26 01:45:57.000
CUST_0011252,Casey,Turner,,"646-202-6992",Queens,Partner,2024-12-03 05:31:00.000
CUST_0011253,River,Anderson,river.anderson@student.edu,"347-884-1745",NYC,Web,2025-04-26 07:44:14.000
CUST_0011254,Blake,Thomas,blake.thomas@mail.com,"212-704-7677",QUEENS,Web,2025-09-16 09:35:16.000
CUST_0011255,Sam,Nguyen,sam.nguyen@demo.org,"347-259-7769",Bklyn,Partner,2025-08-14 20:51:12.000
CUST_0011256,Alex,Roberts,alex.roberts@demo.org,"212-203-6614",Brooklyn ,Partner,2024-06-29 18:34:16.000
CUST_0011257,Skyler,Nelson,skyler.nelson@demo.org,"332-480-2561",QUEENS,Web,2024-09-06 04:44:44.000
CUST_0011258,Drew,Nelson,drew.nelson@student.edu,"917-409-7287",BROOKLYN,Email,2024-10-09 13:25:02.000
CUST_0011259,Sam,Walker,sam.walker@demo.org,"332-876-2619",StatenIsland,Partner,2024-12-27 07:12:27.000
CUST_0011260,Devon,Lewis,devon.lewis@example.com,"917-360-5696",Brooklyn,In-Store QR,2025-07-04 16:49:15.000
CUST_0011261,Parker,Lopez,parker.lopez@mail.com,"917-470-4522",STATEN ISLAND,Web,2025-09-11 07:40:26.000
CUST_0011262,Drew,Gonzalez,drew.gonzalez@mail.com,"917-451-8854",Queens ,Referral,2025-08-01 23:47:08.000
CUST_0011263,Casey,Harris,casey.harris@mail.com,"917-255-2036", New York ,Referral,2025-04-10 11:02:57.000
CUST_0011264,Taylor,Garcia,taylor.garcia@student.edu,"347-310-4655",queens,Mobile App,2024-06-21 11:59:00.000
CUST_0011265,Jordan,Garcia,jordan.garcia@example.com,"718-741-6597",Bklyn,Partner,2025-08-21 18:49:19.000
CUST_0011266,Micah,Thomas,micah.thomas@student.edu,"646-250-9336",staten island,Partner,2024-11-23 14:05:28.000
CUST_0011267,Robin,Parker,robin.parker@example.com,"347-321-3440",Brooklyn ,Partner,2024-12-02 15:00:31.000
CUST_0011268,Parker,Brown,parker.brown@example.com,"332-310-1963",brooklyn,Referral ,2024-06-03 06:38:29.000
CUST_0011269,Shawn,Harris,shawn.harris@demo.org,"646-508-8095",Queens,In-Store QR,2024-08-04 05:55:11.000
CUST_0011270,Riley,Lee,riley.lee@student.edu,"646-515-7149",staten island,Mobile App,2024-08-07 05:07:54.000
CUST_0011271,Noel,Green,noel.green@mail.com,"917-945-7417",Bklyn,In-Store QR,2025-05-04 12:13:31.000
CUST_0011272,Sloan,Martinez,sloan.martinez@student.edu,"332-897-8703",queens, Web,2025-04-12 03:35:18.000
CUST_0011273,Riley,Green,riley.green@student.edu,"718-575-7980",Brooklyn ,Partner,2025-07-11 16:26:40.000
CUST_0011274,Blake,Anderson,blake.anderson@example.com,"917-292-2588",staten island,Web,2024-06-30 11:18:07.000
CUST_0011275,Elliot,Baker,elliot.baker@example.com,"646-687-3431",New York,Email,2024-11-30 14:04:22.000
CUST_0011276,Riley,Chen,riley.chen@student.edu,"212-315-2283",Bronx,In-Store QR,2024-12-25 20:36:04.000
CUST_0011277,Arden,Lee,arden.lee@demo.org,"718-550-7575",Brooklyn,Web,2024-08-07 23:02:23.000
CUST_0011278,Arden,Davis,arden.davis@mail.com,"212-590-4883",STATEN ISLAND,Mobile App,2025-09-20 08:31:27.000
CUST_0011279,Noel,Wright,noel.wright@mail.com,"332-645-4901", Bronx,Mobile App,2025-02-07 02:20:11.000
CUST_0011280,Micah,King,micah.king@demo.org,"212-483-8372",StatenIsland,Web,2025-06-24 14:02:17.000
CUST_0011281,Jamie,Patel,,"646-265-9329",Manhattan,Mobile App,2024-09-22 07:21:56.000
CUST_0011282,Jordan,Rodriguez,jordan.rodriguez@mail.com,"212-913-8417",Brooklyn,Web,2024-09-18 01:32:16.000
CUST_0011283,Jules,Adams,jules.adams@student.edu,"646-528-9393",Queens ,referral,2024-09-21 14:16:22.000
CUST_0011284,Logan,Lee,logan.lee@example.com,"347-394-4010",StatenIsland,Web,2025-01-09 07:36:14.000
CUST_0011285,Peyton,Parker,peyton.parker@example.com,"347-865-9715",Brooklyn ,Partner,2024-12-30 18:03:15.000
CUST_0011286,Robin,King,robin.king@mail.com,"347-217-8747",Bklyn,Web,2024-07-31 00:56:01.000
CUST_0011287,Shawn,Wilson,shawn.wilson@example.com,"646-718-2588",StatenIsland,Referral,2024-11-30 20:44:46.000
CUST_0011288,Chris,Turner,chris.turner@mail.com,"332-612-9401",BRONX,Partner,2025-02-07 00:28:52.000
CUST_0011289,Emery,Davis,shawn.lopez@demo.org,"332-873-9714",manhattan,In-Store QR,2025-06-21 02:22:13.000
CUST_0011290,Reese,White,REESE.whITE@mAIl.cOM,"917-394-7629",Qns,Email,2025-06-30 14:05:24.000
CUST_0011291,Quinn,Nguyen,quinn.nguyen@mail.com,"718-814-7687",Qns,Partner,2024-07-28 05:59:05.000
CUST_0011292,River,Gonzalez,river.gonzalez@mail.com,"347-997-4875",StatenIsland,Mobile App,2024-11-04 08:55:06.000
CUST_0011293,Rowan,Roberts,rowan.roberts@demo.org,"646-578-9243",STATEN ISLAND,In-Store QR,2024-10-14 01:55:41.000
CUST_0011294,Chris,Brown,chris.brown@demo.org,"718-395-6255",Queens ,Web,2025-01-26 22:06:38.000
CUST_0011295,Chris,Harris,chris.harris@mail.com,"718-659-2724",queens,In-Store QR,2024-11-18 10:30:37.000
CUST_0011296,Dana,Jackson,dana.jackson@mail.com,"347-231-4838",Brooklyn ,Email,2024-10-29 14:35:20.000
CUST_0011297,Jordan,Nelson,jordan.nelson@student.edu,"646-320-4221",Brooklyn ,Partner,2025-04-12 09:55:46.000
CUST_0011298,Quinn,Parker,quinn.parker@example.com,"212-309-7646",NYC,Mobile App,2024-06-13 23:22:36.000
CUST_0011299,Jules,Lewis,jules.lewis@student.edu,"332-499-9097",bronx,In-Store QR,2024-11-18 16:43:37.000
CUST_0011300,Alex,Kim,alex.kim@student.edu,"212-904-9914",StatenIsland,Referral,2025-07-05 17:20:15.000
CUST_0011301,Jamie,Thomas,jamie.thomas@demo.org,"212-805-7201",STATEN ISLAND,Referral,2025-08-08 14:04:35.000
CUST_0011302,River,Perez,river.perez@student.edu,"646-696-7993",Brooklyn,Partner,2025-08-01 04:19:20.000
CUST_0011303,Parker,Garcia,parker.garcia@example.com,"347-776-9069",Staten Island,Web,2024-07-01 13:57:36.000
CUST_0011304,Hayden,Walker,hayden.walker@mail.com,"718-296-5537",staten island,In-Store QR,2025-04-30 16:36:40.000
CUST_0011305,Shawn,Jackson,shawn.jackson@example.com,"332-382-3294",bronx,Mobile App,2024-07-24 04:04:34.000
CUST_0011306,Jamie,Wilson,jamie.wilson@demo.org,"332-731-2288",STATEN ISLAND,Mobile App,2025-05-04 00:35:40.000
CUST_0011307,Remy,Davis,remy.davis@student.edu,"332-645-9255",manhattan,Email,2025-05-17 23:10:16.000
CUST_0011308,Cory,Turner,cory.turner@example.com,"917-739-2342",Queens ,In-Store QR,2025-08-08 03:05:15.000
CUST_0011309,Drew,Gonzalez,drew.gonzalez@demo.org,"718-674-7695",Queens,Mobile App,2025-09-05 14:32:07.000
CUST_0011310,Noel,Phillips,noel.phillips@student.edu,"347-290-8013",MANHATTAN,Referral,2025-08-19 07:50:38.000
CUST_0011311,Parker,Hill,parker.hill@demo.org,"212-687-1261",NYC,Referral,2024-09-06 07:39:00.000
CUST_0011312,Reese,Clark,reese.clark@student.edu,"917-800-9898",staten island,Partner,2024-06-29 05:07:21.000
CUST_0011313,Sage,Parker,sage.parker@example.com,"212-222-8668",manhattan,In-Store QR,2024-12-31 04:01:22.000
CUST_0011314,Elliot,Scott,elliot.scott@demo.org,"646-806-4160",BROOKLYN,Referral,2024-09-07 11:09:43.000
CUST_0011315,Skyler,Smith,skyler.smith@demo.org,"917-222-3548",queens,Email,2024-11-10 14:54:54.000
CUST_0011316,Noel,Lee,noel.lee@mail.com,"646-736-2918",Queens ,In-Store QR,2025-03-13 04:49:14.000
CUST_0011317,Kendall,Adams,kendall.adams@mail.com,"332-972-5159",Brooklyn,In-Store QR,2025-07-06 15:23:32.000
CUST_0011318,Dana,Gonzalez,dana.gonzalez@mail.com,"347-561-9028",BROOKLYN,Email,2025-08-21 03:35:55.000
CUST_0011319,Sloan,Lopez,NULL,"917-778-6738",Brooklyn ,Partner,2024-11-22 12:00:26.000
CUST_0011320,Jamie,Anderson,jamie.anderson@student.edu,"332-284-6444",New York,In-Store QR,2024-07-27 20:29:58.000
CUST_0011321,Sam,Evans,sam.evans@student.edu,"212-594-1762", Bronx,Email,2025-02-28 00:33:18.000
CUST_0011322,Casey,Parker,casey.parker@example.com,"646-294-9846", Bronx,Partner,2025-01-18 20:32:16.000
CUST_0011323,Cameron,Mitchell,cameron.mitchell@mail.com,"718-432-9762",New York,Referral,2024-10-06 21:59:04.000
CUST_0011324,Jamie,Kim,jamie.kim@example.com,"646-650-3217",Brooklyn ,Mobile App,2025-05-05 19:20:25.000
CUST_0011325,Tatum,Wilson,tatum.wilson@example.com,"332-659-9974",brooklyn,Referral,2024-09-07 21:11:46.000
CUST_0011326,Arden,Adams,arden.adams@demo.org,"212-388-6736",staten island,Web,2025-09-10 21:38:51.000
CUST_0011327,Taylor,Perez,taylor.perez@example.com,"347-866-5536",QUEENS,In-Store QR,2025-01-03 21:00:53.000
CUST_0011328,Remy,Rodriguez,remy.rodriguez@mail.com,"646-739-3450", New York ,In-Store QR,2024-11-17 10:18:37.000
CUST_0011329,Sam,Hill,sam.hill@mail.com,"347-306-4748",Brooklyn , Partner,2025-09-21 15:45:30.000
CUST_0011330,Avery,Roberts,avery.roberts@student.edu,"212-813-8055",Bklyn,Web,2025-05-27 12:08:49.000
CUST_0011331,Morgan,Rodriguez,morgan.rodriguez@student.edu,"718-905-1014",Brooklyn,Partner,2024-10-06 16:26:54.000
CUST_0011332,Sage,Nguyen,sage.nguyen@example.com,"332-978-7642",bronx,In-Store QR,2025-07-05 14:31:38.000
CUST_0011333,Hayden,Wright,hAydeN.WriGhT@MaIl.COm,"332-283-5108",Brooklyn ,Web,2025-05-14 04:48:55.000
CUST_0011334,Logan,Perez,logan.perez@mail.com,"332-877-4788", Bronx,Email,2024-08-20 19:15:22.000
CUST_0011335,Dana,Anderson,dana.anderson@student.edu,"347-786-9039",Qns,In-Store QR,2024-08-23 21:16:09.000
CUST_0011336,Quinn,Turner,quinn.turner@example.com,"332-795-9212",StatenIsland,Referral,2024-10-07 22:10:23.000
CUST_0011337,Casey,Davis,casey.davis@student.edu,"212-742-8611",StatenIsland,Partner,2024-07-07 08:12:45.000
CUST_0011338,Hayden,King,hayden.king@demo.org,"718-957-5869",MANHATTAN,Web,2024-12-07 20:47:26.000
CUST_0011339,Cory,Martinez,cory.martinez@example.com,"347-671-4662",Brooklyn,Email,2024-12-16 04:32:48.000
CUST_0011340,Skyler,Harris,skyler.harris@demo.org,"332-600-1044",StatenIsland,In-Store QR,2024-11-18 12:03:15.000
CUST_0011341,Blake,Walker,blake.walker@mail.com,"718-610-6498",QUEENS,Web,2025-02-22 03:55:38.000
CUST_0011342,Morgan,Campbell,morgan.campbell@demo.org,"646-957-7234",staten island,Referral,2025-06-25 09:23:04.000
CUST_0011343,Morgan,Davis,morgan.davis@student.edu,"332-746-5938",QUEENS,In-Store QR,2025-07-14 06:09:41.000
CUST_0011344,Quinn,Clark,quinn.clark@student.edu,"212-474-3550",NYC,Referral,2024-11-20 22:49:07.000
CUST_0011345,Sage,Wright,sage.wright@student.edu,"347-355-7642",Brooklyn,Mobile App,2024-09-27 12:46:55.000
CUST_0011346,Parker,Turner,parker.turner@mail.com,"347-401-6718",Bklyn,Referral,2025-05-03 00:21:35.000
CUST_0011347,Chris,Turner,chris.turner@demo.org,"212-919-7227",BRONX,Web,2025-05-08 15:56:06.000
CUST_0011348,Cameron,Patel,cameron.patel@demo.org,"917-575-5977", Bronx,Referral,2024-07-29 09:51:06.000
CUST_0011349,Logan,Patel,logan.patel@demo.org,"917-983-8851",Manhattan,Partner,2024-10-31 07:33:33.000
CUST_0011350,Robin,Turner,robin.turner@mail.com,"347-816-8706",BROOKLYN,Referral,2024-07-13 22:35:54.000
CUST_0011351,Sloan,Scott,sloan.scott@example.com,"332-593-4537",Brooklyn,In-Store Qr,2024-11-07 13:42:21.000
CUST_0011352,River,Nguyen,river.nguyen@demo.org,"718-394-2820", Bronx,Referral,2025-05-13 12:07:33.000
CUST_0011353,Devon,Wright,devon.wright@mail.com,"718-672-8230",Bronx,Partner,2025-04-27 15:12:14.000
CUST_0011354,Drew,Young,drew.young@mail.com,"212-820-8648",StatenIsland,Partner,2025-02-12 08:37:49.000
CUST_0011355,Riley,Patel,riley.patel@example.com,"917-496-2492",Qns,Referral,2024-08-07 00:49:53.000
CUST_0011356,Quinn,Martinez,quinn.martinez@mail.com,"646-466-1802",bronx,Web,2024-12-02 14:23:32.000
CUST_0011357,Sloan,Carter,sloan.carter@mail.com,"212-328-5953",Bronx,Referral,2025-05-18 16:53:52.000
CUST_0011358,Cory,Baker,cory.baker@student.edu,"917-489-6101",Bronx,Referral ,2024-08-31 02:18:46.000
CUST_0011359,Devon,Smith,devon.smith@example.com,"212-775-7441",Qns,Partner,2025-07-25 16:11:48.000
CUST_0011360,Devon,Lewis,devon.lewis@example.com,"347-827-7878",Brooklyn ,Partner,2025-03-03 14:00:39.000
CUST_0011361,Rowan,Evans,rowan.evans@mail.com,"718-296-6436",Brooklyn ,Partner,2025-09-09 20:43:57.000
CUST_0011362,Robin,King,rOBIN.KiNg@StuDeNt.eDU,"212-945-7760",bronx,Mobile App,2025-02-20 08:44:55.000
CUST_0011363,Avery,Brown,avery.brown@example.com,"646-697-1268",BROOKLYN,Web,2024-12-01 03:22:39.000
CUST_0011364,Taylor,Turner,taylor.turner@mail.com,"347-712-9867", Bronx,Referral,2024-09-29 17:37:57.000
CUST_0011365,River,Phillips,river.phillips@mail.com,"212-205-1859",STATEN ISLAND,Mobile App,2024-12-25 06:31:28.000
CUST_0011366,Logan,Nelson,logan.nelson@demo.org,"646-931-8799",Brooklyn ,Referral,2025-01-24 22:50:20.000
CUST_0011367,Logan,Thomas,logan.thomas@example.com,"332-620-1572",bronx,WEB,2024-11-20 02:16:01.000
CUST_0011368,Shawn,Lewis,shawn.lewis@demo.org ,"332-283-9588", New York ,Partner,2025-05-21 11:51:10.000
CUST_0011369,Avery,White,avery.white@student.edu,"718-411-6991",Brooklyn,Referral,2025-07-18 00:38:33.000
CUST_0011370,Reese,Brown,reese.brown@example.com,"718-787-6250",Brooklyn ,Referral,2025-04-03 12:55:56.000
CUST_0011371,Cory,Garcia,cory.garcia@student.edu,"347-481-1826",Bklyn,Mobile App,2024-09-30 10:34:46.000
CUST_0011372,Avery,Wright,avery.wright@example.com,"332-865-1729",Bklyn,Partner,2024-10-02 14:09:26.000
CUST_0011373,Taylor,Patel,taylor.patel@demo.org,"347-630-6072",manhattan,Mobile App,2025-05-25 18:48:20.000
CUST_0011374,Hayden,Gonzalez,hayden.gonzalez@demo.org,"917-641-5759",MANHATTAN,In-Store QR,2025-09-06 03:41:30.000
CUST_0011375,Reese,Thomas,reese.thomas@demo.org,"646-376-6596",bronx,Email,2024-09-25 16:47:04.000
CUST_0011376,Arden,Lee,arden.lee@student.edu,"646-814-4152",STATEN ISLAND,Web,2025-06-02 18:39:58.000
CUST_0011377,Skyler,Jackson,skyler.jackson@mail.com,"718-406-6275",StatenIsland,Partner,2025-05-10 07:46:53.000
CUST_0011378,Sage,Martinez,sage.martinez@example.com,"332-429-1323",Staten Island,Mobile App,2024-08-24 22:27:41.000
CUST_0011379,Riley,Martinez,riley.martinez@demo.org,unknown,QUEENS,In-Store QR,2024-10-21 15:09:24.000
CUST_0011380,Remy,Martinez,remy.martinez@mail.com,"917-278-5698",brooklyn,Web,2025-05-31 16:00:02.000
CUST_0011381,Riley,Chen,riley.chen@student.edu,"347-703-1795",queens,Referral,2025-05-24 01:49:09.000
CUST_0011382,Drew,Turner,drew.turner@mail.com,"646-650-5070",Qns,Referral,2025-06-17 10:52:37.000
CUST_0011383,Emery,Perez,emery.perez@mail.com,"332-838-6047",StatenIsland,In-Store QR,2025-09-06 18:52:50.000
CUST_0011384,Taylor,King,taylor.king@demo.org,"718-428-2547",MANHATTAN,Mobile App,2025-01-14 21:31:23.000
CUST_0011385,Devon,Wright,devon.wright@demo.org,"917-293-2990",Qns,Web,2024-10-26 13:40:29.000
CUST_0011386,Hayden,Turner,hayden.turner@student.edu,"332-227-4251",Brooklyn ,Email,2025-09-23 20:33:54.000
CUST_0011387,Arden,Brown,arden.brown@student.edu,"646-513-5354",bronx,Web,2025-08-15 17:29:24.000
CUST_0011388,Chris,Anderson,chris.anderson@mail.com,"646-784-9949",Bklyn,Web,2024-11-24 06:10:45.000
CUST_0011389,Avery,Scott,avery.scott@example.com,"332-802-8862", Bronx,In-Store QR,2024-06-23 03:12:26.000
CUST_0011390,Devon,Adams,devon.adams@student.edu,"646-579-5879",Bklyn,In-Store QR,2024-06-15 12:50:57.000
CUST_0011391,Avery,Baker,avery.baker@example.com,"718-868-4405",New York,In-Store QR,2024-11-14 01:09:16.000
CUST_0011392,Avery,Mitchell,avery.mitchell@student.edu,"212-631-2913",BROOKLYN,Mobile App,2024-09-21 21:07:33.000
CUST_0011393,Arden,Anderson,arden.anderson@demo.org,"332-217-1002",BRONX,Mobile App,2025-08-20 17:38:26.000
CUST_0011394,Hayden,Carter,hayden.carter@student.edu,"646-362-8101",Bklyn,Email,2024-09-25 00:44:43.000
CUST_0011395,Emery,Smith,NULL,"212-716-5208",Staten Island,Web,2024-10-04 20:47:45.000
CUST_0011396,Cameron,Kim,cameron.kim@example.com,"212-724-4743",BROOKLYN,Referral,2024-12-14 00:15:16.000
CUST_0011397,Kendall,Gonzalez,KenDaLL.goNZAlez@DEmO.ORg,"646-736-9305",queens,Partner,2024-07-15 03:32:26.000
CUST_0011398,Riley,Mitchell,riley.mitchell@student.edu,"646-670-3117",BROOKLYN,Email,2025-07-23 15:33:35.000
CUST_0011399,Logan,Chen,logan.chen@mail.com,"212-285-9575", Bronx,Web,2025-07-29 18:53:17.000
CUST_0011400,Arden,Thomas,arden.thomas@mail.com,"347-398-9918",New York,Email,2025-03-20 01:48:15.000
CUST_0011401,Devon,Smith,devon.smith@example.com,"718-449-2755",staten island,In-Store QR,2025-03-29 23:52:15.000
CUST_0011402,Chris,Perez,chris.perez@example.com,"212-618-9815",manhattan,Partner ,2025-04-01 09:03:43.000
CUST_0011403,Noel,Chen,noel.chen@student.edu,unknown,Queens ,Email,2024-09-18 11:20:06.000
CUST_0011404,Arden,Roberts,arden.roberts@example.com,"347-257-1885",Bronx,Referral,2025-07-16 11:07:45.000
CUST_0011405,Sloan,Davis,slOan.DaVis@ExamplE.CoM,"347-607-6253",manhattan,Mobile App,2025-01-16 07:02:18.000
CUST_0011406,Shawn,Green,shawn.green@demo.org,"212-345-3339",Bklyn,Partner,2024-08-14 02:12:24.000
CUST_0011407,Micah,Green,micah.green@demo.org,"332-507-1296",Staten Island,Web,2025-09-18 05:38:35.000
CUST_0011408,Arden,Patel,NULL,"917-854-5162", New York ,Partner,2025-03-16 07:21:59.000
CUST_0011409,Arden,King,arden.king@mail.com,"917-795-4343",manhattan,Mobile App,2025-09-23 08:40:43.000
CUST_0011410,Quinn,Hill,quinn.hill@student.edu,"212-255-6553",staten island,In-Store QR,2025-01-17 17:49:11.000
CUST_0011411,Quinn,Garcia,quinn.garcia@student.edu,"347-416-5134",Bklyn,Mobile App,2024-10-23 23:23:31.000
CUST_0011412,Taylor,Parker,taylor.parker@demo.org,"347-595-6004",StatenIsland,Email,2025-02-23 23:57:51.000
CUST_0011413,Jamie,Phillips,jamie.phillips@mail.com,"347-643-2185",StatenIsland,Partner,2024-11-26 16:18:48.000
CUST_0011414,Noel,Davis,noel.davis@mail.com,"212-207-4507", New York ,Referral,2025-02-01 03:56:08.000
CUST_0011415,Tatum,Hill,tatum.hill@student.edu,"917-618-6623",New York,Web,2024-06-22 07:39:08.000
CUST_0011416,Harper,Garcia,harper.garcia@demo.org,"332-442-9555",Brooklyn ,Web,2024-10-11 07:20:10.000
CUST_0011417,Parker,Rodriguez,parker.rodriguez@mail.com,"212-571-8945",manhattan,Partner,2024-12-22 00:13:25.000
CUST_0011418,Cory,Perez,cory.perez@mail.com,"332-567-3080",Bklyn,Mobile App,2024-11-30 17:28:54.000
CUST_0011419,Emery,Mitchell,emery.mitchell@student.edu,"917-892-5381",New York,Referral,2025-08-06 04:03:17.000
CUST_0011420,Logan,Young,logan.young@student.edu,"718-658-8326",queens,Referral,2025-04-13 04:08:14.000
CUST_0011421,Tatum,Nguyen,tatum.nguyen@example.com,"718-701-9207",Brooklyn,In-Store QR,2025-09-17 11:29:42.000
CUST_0011422,Sage,Jackson,sage.jackson@example.com,"646-635-2962",Bronx,Email,2025-06-14 06:48:55.000
CUST_0011423,Elliot,Garcia,elliot.garcia@example.com,"917-959-3680",Staten Island,Partner,2025-06-02 04:41:00.000
CUST_0011424,Sage,Garcia,sage.garcia@example.com,"718-643-6941",staten island,Partner,2025-08-09 02:49:29.000
CUST_0011425,Morgan,Jackson,morgan.jackson@mail.com,"917-637-3809",QUEENS,In-Store QR,2025-08-19 11:00:28.000
CUST_0011426,Remy,Thomas,remy.thomas@student.edu,"917-235-9099",BRONX,Partner,2025-08-29 03:06:14.000
CUST_0011427,Remy,Patel,remy.patel@example.com,"917-200-5269",MANHATTAN,Partner,2025-08-28 22:13:46.000
CUST_0011428,Cory,Davis,cory.dAvIs@STUDENt.EDU,"718-639-3385", Bronx,Web,2024-09-15 13:02:32.000
CUST_0011429,Avery,Turner,avery.turner@student.edu,"646-939-3142",QUEENS,Web,2025-01-02 16:50:06.000
CUST_0011430,Jules,Brown,jules.brown@mail.com,"212-979-7481",Bronx,Partner,2024-07-04 23:52:26.000
CUST_0011431,Emery,Nelson,emery.nelson@demo.org,"917-884-2611",Staten Island,Referral,2024-10-05 06:22:11.000
CUST_0011432,Quinn,Wright,quinn.wright@example.com,"718-714-2033",Manhattan,Referral,2025-04-14 15:34:32.000
CUST_0011433,Emery,King,emery.king@example.com,"917-954-8640",Manhattan,Email,2024-12-31 09:33:01.000
CUST_0011434,Jordan,Green,jordan.green@demo.org,"332-440-7931", New York ,Email,2025-05-29 00:44:27.000
CUST_0011435,Shawn,White,shawn.white@mail.com,"718-837-4602",New York,Partner,2025-02-27 09:52:00.000
CUST_0011436,Hayden,Green,hayden.green@demo.org,"332-995-5161",Qns,Mobile App,2025-05-03 07:14:25.000
CUST_0011437,Peyton,Wright,peyton.wright@example.com,"212-905-6625",StatenIsland,Email,2024-11-27 16:51:57.000
CUST_0011438,Avery,Rodriguez,avery.rodriguez@mail.com,"332-874-5860",Brooklyn ,In-Store QR,2025-01-15 21:02:00.000
CUST_0011439,Cory,Turner,cory.turner@example.com,"347-639-3730",Brooklyn,In-Store QR,2024-11-23 16:13:05.000
CUST_0011440,Dana,Turner,dana.turner@demo.org,"347-450-3565",BRONX,Email,2024-09-10 03:23:21.000
CUST_0011441,Noel,Walker,noel.walker@mail.com,"917-479-6871",Staten Island,Referral,2024-10-11 19:27:59.000
CUST_0011442,Cory,Phillips,cory.phillips@mail.com,"917-230-2748",Brooklyn ,Web,2024-08-09 15:50:46.000
CUST_0011443,Elliot,Smith,elliot.smith@example.com,"347-574-2702",NYC,Web,2024-10-20 20:19:50.000
CUST_0011444,River,Rodriguez,river.rodriguez@student.edu,"917-664-4465",STATEN ISLAND,Mobile App,2025-09-07 09:28:08.000
CUST_0011445,Cameron,Thomas,cameron.thomas@student.edu,"212-718-4126",Brooklyn,Mobile App,2025-07-29 20:32:47.000
CUST_0011446,Skyler,Phillips,skyler.phillips@student.edu,"347-871-3332",Queens,Mobile App,2024-07-12 15:22:11.000
CUST_0011447,Cameron,Scott,cameron.scott@demo.org,"917-901-8101",Bronx,Email,2024-09-28 04:27:31.000
CUST_0011448,Harper,Adams,harper.adams@mail.com,"212-206-3873",Staten Island,Mobile App,2025-01-22 22:01:18.000
CUST_0011449,Blake,Kim,blake.kim@example.com,"917-733-3756", New York ,In-Store QR,2024-10-31 21:26:28.000
CUST_0011450,Jamie,Adams,jamie.adams@example.com,"212-337-1636",Qns,Mobile App,2025-08-21 15:11:12.000
CUST_0011451,Alex,Chen,alex.chen@mail.com,"347-305-9437",BRONX,Referral,2024-08-24 08:42:11.000
CUST_0011452,Chris,Mitchell,chris.mitchell@student.edu,"347-467-2064",Queens,Partner,2025-03-01 10:05:42.000
CUST_0011453,Tatum,Scott,tatum.scott@example.com,"212-227-8458",Brooklyn ,Referral,2024-07-14 12:50:41.000
CUST_0011454,Drew,Patel,drew.patel@student.edu,"646-625-3216",brooklyn,Mobile App,2025-09-04 00:50:29.000
